timestamp,elapsed_seconds,left_ear,right_ear,average_ear,smoothed_ear,eye_state,blink_event,blink_duration,face_detected
2026-08-12T10:59:32.656319,8.0076,0.365559,0.408559,0.387059,0.385424,OPEN,0,0.0,1
2026-08-12T10:59:32.686120,8.0351,0.36499,0.409057,0.387024,0.385984,OPEN,0,0.0,1
2026-08-12T10:59:32.721881,8.0686,0.363882,0.409258,0.38657,0.386189,OPEN,0,0.0,1
2026-08-12T10:59:32.755022,8.1022,0.362915,0.408695,0.385805,0.386055,OPEN,0,0.0,1
2026-08-12T10:59:32.788909,8.1363,0.362994,0.409727,0.386361,0.386162,OPEN,0,0.0,1
2026-08-12T10:59:32.836733,8.1803,0.362676,0.409223,0.38595,0.386088,OPEN,0,0.0,1
2026-08-12T10:59:32.867207,8.2167,0.362305,0.407348,0.384826,0.385646,OPEN,0,0.0,1
2026-08-12T10:59:32.892338,8.2444,0.364392,0.406137,0.385265,0.385513,OPEN,0,0.0,1
2026-08-12T10:59:32.930131,8.2772,0.363411,0.399904,0.381658,0.384163,OPEN,0,0.0,1
2026-08-12T10:59:32.963375,8.3094,0.360025,0.393372,0.376698,0.381551,OPEN,0,0.0,1
2026-08-12T10:59:32.992703,8.3422,0.357976,0.385917,0.371946,0.378189,OPEN,0,0.0,1
2026-08-12T10:59:33.026579,8.3728,0.357965,0.38815,0.373058,0.376393,OPEN,0,0.0,1
2026-08-12T10:59:33.060832,8.4073,0.351341,0.387011,0.369176,0.373867,OPEN,0,0.0,1
2026-08-12T10:59:33.094903,8.4419,0.354068,0.388242,0.371155,0.372918,OPEN,0,0.0,1
2026-08-12T10:59:33.132772,8.4767,0.338202,0.352616,0.345409,0.36329,OPEN,0,0.0,1
2026-08-12T10:59:33.152091,8.5004,0.33781,0.354696,0.346253,0.357327,OPEN,0,0.0,1
2026-08-12T10:59:33.186542,8.5349,0.336275,0.36237,0.349323,0.354525,OPEN,0,0.0,1
2026-08-12T10:59:33.219632,8.5658,0.351315,0.369067,0.360191,0.356508,OPEN,0,0.0,1
2026-08-12T10:59:33.268785,8.6141,0.364435,0.373182,0.368809,0.360813,OPEN,0,0.0,1
2026-08-12T10:59:33.300956,8.6502,0.369226,0.37938,0.374303,0.365535,OPEN,0,0.0,1
2026-08-12T10:59:33.325620,8.6759,0.368252,0.380645,0.374449,0.368655,OPEN,0,0.0,1
2026-08-12T10:59:33.362519,8.71,0.380604,0.393735,0.387169,0.375135,OPEN,0,0.0,1
2026-08-12T10:59:33.628089,8.9696,0.387916,0.406693,0.397305,0.382894,OPEN,0,0.0,1
2026-08-12T10:59:33.677399,9.0186,0.38355,0.406285,0.394917,0.387102,OPEN,0,0.0,1
2026-08-12T10:59:33.699606,9.0502,0.381021,0.408526,0.394774,0.389787,OPEN,0,0.0,1
2026-08-12T10:59:33.725416,9.0696,0.375406,0.40604,0.390723,0.390115,OPEN,0,0.0,1
2026-08-12T10:59:33.760051,9.1099,0.367345,0.404488,0.385917,0.388645,OPEN,0,0.0,1
2026-08-12T10:59:33.793339,9.1443,0.363878,0.402223,0.383051,0.386687,OPEN,0,0.0,1
2026-08-12T10:59:33.812470,9.1637,0.365385,0.401851,0.383618,0.385613,OPEN,0,0.0,1
2026-08-12T10:59:33.847567,9.1973,0.367909,0.402411,0.38516,0.385454,OPEN,0,0.0,1
2026-08-12T10:59:33.878426,9.2249,0.362429,0.402359,0.382394,0.384383,OPEN,0,0.0,1
2026-08-12T10:59:33.912439,9.2596,0.357631,0.40839,0.383011,0.383903,OPEN,0,0.0,1
